id-col,tweet_id,screen_name,tweet,polaridade,words,filtered,tf,features,label,rawPrediction,probability,prediction
1624,862068052111884288,colunadobroad,Itaú Unibanco faz proposta pela XP Investimentos às vésperas do seu IPO. Você leu antes aqui 👇🏻 https://t.co/QwOxT2mh3O,1,"['itaú', 'unibanco', 'faz', 'proposta', 'pela', 'xp', 'investimentos', 'às', 'vésperas', 'do', 'seu', 'ipo.', 'você', 'leu', 'antes', 'aqui', '👇🏻', 'https://t.co/qwoxt2mh3o']","['itaú', 'unibanco', 'faz', 'proposta', 'pela', 'xp', 'investimentos', 'às', 'vésperas', 'seu', 'ipo.', 'você', 'leu', 'antes', 'aqui', '👇🏻', 'https://t.co/qwoxt2mh3o']","(65536,[3457,4343,7594,8306,8660,11638,19641,21024,23762,29731,37955,40049,43245,49611,54399,64097,64728],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[3457,4343,7594,8306,8660,11638,19641,21024,23762,29731,37955,40049,43245,49611,54399,64097,64728],[4.57564774672177,0.0,0.0,5.720780051024772,5.58724865840025,0.0,5.268794927281715,5.469465622743866,4.408593662058603,3.7546671946519394,2.93049175168559,1.7586072619111544,5.87493073085203,4.894101477840304,5.027632870464827,5.720780051024772,4.722251220913645])",1.0,"[-527.4018474540754,-540.4815333727785,-697.1261321331416,-735.4039441174718,-735.7996238768471,-735.7720470131736,-735.8360565612256,-735.8175191202778,-735.7745274182739,-735.8016307098048,-735.8291669523335,-735.779196889391,-726.1108090889234,-735.8232155477136,-735.7720470131736,-735.7791151599787]","[0.9999979128018842,2.087198115719611e-06,1.9484031025229425e-74,4.632722516753018e-91,3.1188518973662585e-91,3.206056945388986e-91,3.0072687298597585e-91,3.063535707971817e-91,3.1981144797280657e-91,3.112599158787865e-91,3.0280591720118926e-91,3.183215788111943e-91,5.032613181704266e-87,3.0461341096410584e-91,3.206056945388986e-91,3.1834759610991895e-91]",0.0
1625,862079883631112193,valor_ri,Ecorodovias volta ao lucro no 1º trimestre. https://t.co/zIVl3mFoFv,1,"['ecorodovias', 'volta', 'ao', 'lucro', 'no', '1º', 'trimestre.', 'https://t.co/zivl3mfofv']","['ecorodovias', 'volta', 'ao', 'lucro', '1º', 'trimestre.', 'https://t.co/zivl3mfofv']","(65536,[1568,1746,4119,25077,37850,39450,50893],[1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[1568,1746,4119,25077,37850,39450,50893],[3.432583695482826,5.181783550292085,3.774869901969459,4.003128553950439,4.370853334075757,2.5486963876633304,0.0])",1.0,"[-206.1533003328048,-172.80474240556657,-203.02834814384815,-265.1257452024166,-265.52773897647796,-265.51795613598955,-265.54066340269475,-265.5340872804059,-265.5188360550307,-265.52845089669285,-265.53821932690647,-265.5204925411215,-265.52153145741113,-265.53610807731826,-265.51795613598955,-265.5204635477664]","[3.2877994068122237e-15,0.9999999999999218,7.482639197421158e-14,8.044478986158721e-41,5.381635056476242e-41,5.434541097538392e-41,5.312528057389849e-41,5.347579014933762e-41,5.429761244596948e-41,5.377805125154941e-41,5.325528158734574e-41,5.420774365993675e-41,5.415145559637951e-41,5.336783555161449e-41,5.434541097538392e-41,5.420931534708208e-41]",1.0
1626,862079932796731392,colunadobroad,Itaú Unibanco faz oferta para adquirir XP Investimentos às vésperas do IPO -  https://t.co/TdxR7ia6sh,1,"['itaú', 'unibanco', 'faz', 'oferta', 'para', 'adquirir', 'xp', 'investimentos', 'às', 'vésperas', 'do', 'ipo', '-', '', 'https://t.co/tdxr7ia6sh']","['itaú', 'unibanco', 'faz', 'oferta', 'para', 'adquirir', 'xp', 'investimentos', 'às', 'vésperas', 'ipo', '-', '', 'https://t.co/tdxr7ia6sh']","(65536,[7594,11693,23762,26685,29126,29731,35288,37955,40049,45531,47479,52572,54399,64728],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[7594,11693,23762,26685,29126,29731,35288,37955,40049,45531,47479,52572,54399,64728],[0.0,0.0,4.408593662058603,6.280395838960195,1.9204870095399322,3.7546671946519394,5.268794927281715,2.93049175168559,1.7586072619111544,1.314060803760519,4.083171261623976,1.4441139320087168,5.027632870464827,4.722251220913645])",1.0,"[-325.51350810419694,-335.49278888465534,-423.6709777847048,-482.5228431440884,-482.92191811716714,-482.90390957323325,-482.9457097856117,-482.93360426398,-482.90552935439297,-482.92322864108723,-479.78042581785706,-482.90857866329026,-480.8522084366468,-482.93732420708017,-482.90390957323325,-482.9085252914591]","[0.999953651754955,4.634824504492944e-05,2.3481856565407282e-43,6.481746705625719e-69,4.3488657079294507e-69,4.427891884558868e-69,4.2466200571199605e-69,4.298340025077377e-69,4.420725474282036e-69,4.343170148292656e-69,1.0062566592548757e-67,4.407265848468494e-69,3.4453987382809157e-68,4.282380148080385e-69,4.427891884558868e-69,4.4075010785944365e-69]",0.0
1627,862250460450869252,colunadobroad,"Itaú Unibanco confirma que negocia compra minoritária da XP, conforme antecipou a @colunadobroad",1,"['itaú', 'unibanco', 'confirma', 'que', 'negocia', 'compra', 'minoritária', 'da', 'xp,', 'conforme', 'antecipou', 'a', '@colunadobroad']","['itaú', 'unibanco', 'confirma', 'que', 'negocia', 'compra', 'minoritária', 'da', 'xp,', 'conforme', 'antecipou', '@colunadobroad']","(65536,[4771,17741,24745,27373,29731,37955,46257,48164,48546,49888,50518,64615],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[4771,17741,24745,27373,29731,37955,46257,48164,48546,49888,50518,64615],[5.87493073085203,4.083171261623976,5.87493073085203,5.181783550292085,3.7546671946519394,2.93049175168559,1.0492872221056082,3.2123429038265776,5.720780051024772,0.0,0.0,5.58724865840025])",1.0,"[-349.42541233231407,-341.44362278061584,-445.32373059803655,-480.03513636308674,-486.8742966305278,-486.85613853754114,-482.2788757360138,-481.07998654012147,-486.8577717699127,-486.87561803748264,-485.70706623741296,-486.86084640130457,-486.862774751114,-481.5175652952949,-486.85613853754114,-486.8607925862557]","[0.0003415108455570606,0.999658489154443,7.678812333548344e-46,6.461332210005499e-61,6.920102160047864e-64,7.046905790520458e-64,6.852963874200979e-62,2.272738163407146e-61,7.035405949376825e-64,6.910963927916794e-64,2.2234851063475422e-63,7.013807889441289e-64,7.000295846494189e-64,1.4672744861532116e-61,7.046905790520458e-64,7.014185348012123e-64]",1.0
1628,862381950266429440,valor_ri,"Magazine Luiza publica da reunião do conselho de administração realizada dia 24 de Abril, às 09h00. https://t.co/5WBeDd8k6c",0,"['magazine', 'luiza', 'publica', 'da', 'reunião', 'do', 'conselho', 'de', 'administração', 'realizada', 'dia', '24', 'de', 'abril,', 'às', '09h00.', 'https://t.co/5wbedd8k6c']","['magazine', 'luiza', 'publica', 'da', 'reunião', 'conselho', 'de', 'administração', 'realizada', 'dia', '24', 'de', 'abril,', 'às', '09h00.', 'https://t.co/5wbedd8k6c']","(65536,[2133,8462,18454,34240,35654,36449,40049,46257,51438,51852,52663,53933,55971,56168,58375],[1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[2133,8462,18454,34240,35654,36449,40049,46257,51438,51852,52663,53933,55971,56168,58375],[4.200954297280359,1.6903392907821515,1.9236870122706031,2.2071046859359265,0.0,0.8838735886242287,1.7586072619111544,1.0492872221056082,4.140329675463924,1.9463784234726738,2.03547841825872,4.055772287435861,4.77631844218392,1.3210538392514897,3.39002408106403])",0.0,"[-217.72611883562547,-335.74451314184597,-369.6355923656917,-398.963169214683,-398.80358234297,-399.3485191929871,-398.8231970319348,-398.1863173954264,-399.3498545975936,-399.04096008747774,-398.19258837454265,-399.3523685551883,-399.35394526115107,-398.2997257427644,-399.3485191929871,-399.352324553572]","[1.0,5.562404781814912e-52,1.0630505023959978e-66,1.9487184813326808e-79,2.2858977582217377e-79,1.3255427380180527e-79,2.241497457259367e-79,4.2377132110324635e-79,1.323773783537463e-79,1.8028722627975657e-79,4.211221750498301e-79,1.3204500519912296e-79,1.31836973097899e-79,3.7833711068189675e-79,1.3255427380180527e-79,1.3205081552061286e-79]",0.0
1629,862427192923475970,valor_ri,Itaú Unibanco Holding publica fato relevante sobre negociação para aquisição de participação acionária minoritária. https://t.co/FVNG3FfXf2,0,"['itaú', 'unibanco', 'holding', 'publica', 'fato', 'relevante', 'sobre', 'negociação', 'para', 'aquisição', 'de', 'participação', 'acionária', 'minoritária.', 'https://t.co/fvng3ffxf2']","['itaú', 'unibanco', 'holding', 'publica', 'fato', 'relevante', 'sobre', 'negociação', 'para', 'aquisição', 'de', 'participação', 'acionária', 'minoritária.', 'https://t.co/fvng3ffxf2']","(65536,[8985,20479,21594,22663,29126,29731,30535,31863,36449,37955,43770,53493,56168,58579,62578],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[8985,20479,21594,22663,29126,29731,30535,31863,36449,37955,43770,53493,56168,58579,62578],[4.6709579265260945,0.0,0.0,4.83347685602387,1.9204870095399322,3.7546671946519394,2.3388140312905046,5.469465622743866,0.44193679431211436,2.93049175168559,2.887566706968556,0.0,1.3210538392514897,5.720780051024772,2.887566706968556])",0.0,"[-275.7925771529572,-355.4485116181282,-376.0600290501437,-441.0871171689324,-441.20685659953756,-441.4703077323733,-441.22857697965617,-441.4974172212277,-441.47178649636083,-441.3262016812624,-439.44607871264,-441.474570334262,-439.41803360930396,-441.3390700957692,-441.4703077323733,-441.4745216089504]","[1.0,2.546051657553946e-35,2.847075122660807e-44,1.6349082386037015e-72,1.4504114125643617e-72,1.114489125109108e-72,1.419247595513859e-72,1.0846817514175444e-72,1.112842276676609e-72,1.2872422859483863e-72,8.436986000540101e-72,1.1097486122967696e-72,8.676951343105733e-72,1.2707836440782426e-72,1.114489125109108e-72,1.1098026864610974e-72]",0.0
1630,862641859046264832,colunadobroad,"Itaú será minoritário na XP, mas com direito de compra futura -  https://t.co/3Rg8wHhydw",1,"['itaú', 'será', 'minoritário', 'na', 'xp,', 'mas', 'com', 'direito', 'de', 'compra', 'futura', '-', '', 'https://t.co/3rg8whhydw']","['itaú', 'será', 'minoritário', 'na', 'xp,', 'mas', 'com', 'direito', 'de', 'compra', 'futura', '-', '', 'https://t.co/3rg8whhydw']","(65536,[18,2468,2877,8717,17741,36449,37955,45531,49888,52572,53819,60875,64619,65167],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[18,2468,2877,8717,17741,36449,37955,45531,49888,52572,53819,60875,64619,65167],[0.0,4.23270299559494,5.87493073085203,1.9046388172999087,4.083171261623976,0.44193679431211436,2.93049175168559,1.314060803760519,0.0,1.4441139320087168,4.958639998977875,2.4249431850204433,0.0,0.0])",1.0,"[-222.91509102353194,-216.1200022244916,-249.4801095466007,-334.97321846866157,-335.09438259791597,-335.36184878647424,-335.11079855837204,-335.38233776017483,-335.3629664156782,-335.21343549463217,-334.2850839335651,-335.36507040155016,-335.36638998111533,-335.22316126289786,-335.36184878647424,-335.36503357563896]","[0.0011180072363189673,0.9988819927636776,3.246412174151278e-15,2.411116597932438e-52,2.1359805806345413e-52,1.6347005554059167e-52,2.1012026454957762e-52,1.6015480093134074e-52,1.632874586893376e-52,1.896239914245852e-52,4.7981215326085924e-52,1.6294426534676498e-52,1.6272938922819834e-52,1.877886917428884e-52,1.6347005554059167e-52,1.6295026602830001e-52]",1.0
1631,862661004760666113,valor_ri,"Lucro líquido da CVC cresce 7,4% no 1º trimestre, para R$ 67 milhões. https://t.co/f31AsnD8rp",1,"['lucro', 'líquido', 'da', 'cvc', 'cresce', '7,4%', 'no', '1º', 'trimestre,', 'para', 'r$', '67', 'milhões.', 'https://t.co/f31asnd8rp']","['lucro', 'líquido', 'da', 'cvc', 'cresce', '7,4%', '1º', 'trimestre,', 'para', 'r$', '67', 'milhões.', 'https://t.co/f31asnd8rp']","(65536,[1568,2550,6194,13903,15736,26138,29126,35508,37144,39450,39584,46257,49743],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[1568,2550,6194,13903,15736,26138,29126,35508,37144,39450,39584,46257,49743],[3.432583695482826,0.0,0.0,4.894101477840304,4.055772287435861,6.280395838960195,1.9204870095399322,4.83347685602387,2.4196661279195992,2.5486963876633304,4.622167762356662,1.0492872221056082,0.0])",1.0,"[-358.3342714520545,-252.88740631943023,-313.87023363551555,-406.47645066644725,-406.8765466480271,-406.8614154887432,-406.8965369107702,-405.69968244969886,-406.86277646311316,-406.87764777792694,-403.647790808204,-406.86533855690595,-404.80866275829806,-406.1366359449299,-406.8614154887432,-406.8652937127652]","[1.6032761749613197e-46,1.0,3.2771370635133454e-27,1.9820999898164173e-67,1.328513837444369e-67,1.348768644841379e-67,1.3022201809233721e-67,4.309944816047586e-67,1.3469342538474552e-67,1.3270517762429915e-67,3.3542615733390744e-66,1.3434876990400747e-67,1.0505981816246298e-66,2.7842306991178282e-67,1.348768644841379e-67,1.3435479479424354e-67]",1.0
1632,862688782335836160,colunadobroad,Itaú Unibanco repete com XP atuação dupla que teve com a Recovery -  https://t.co/mjn1LH6mqe,0,"['itaú', 'unibanco', 'repete', 'com', 'xp', 'atuação', 'dupla', 'que', 'teve', 'com', 'a', 'recovery', '-', '', 'https://t.co/mjn1lh6mqe']","['itaú', 'unibanco', 'repete', 'com', 'xp', 'atuação', 'dupla', 'que', 'teve', 'com', 'recovery', '-', '', 'https://t.co/mjn1lh6mqe']","(65536,[124,7998,8717,23807,29731,33979,37955,45531,48164,52527,52572,62139,64728],[1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[124,7998,8717,23807,29731,33979,37955,45531,48164,52527,52572,62139,64728],[0.0,5.469465622743866,3.8092776345998174,0.0,3.7546671946519394,0.0,2.93049175168559,1.314060803760519,3.2123429038265776,0.0,1.4441139320087168,0.0,4.722251220913645])",0.0,"[-192.03838020133534,-191.2419514548153,-222.42469131825658,-295.78203560241377,-302.6236696753317,-302.61248320883004,-298.0190383401258,-298.011518686526,-302.61348937722147,-302.62448374069896,-301.5331515837318,-302.61538353323755,-302.61657151154355,-298.0138294240866,-302.61248320883004,-302.615350379963]","[0.3107899624424785,0.6892100375575018,1.9763312622447854e-14,2.7363390661379015e-46,2.923384808167555e-49,2.9562707502033724e-49,2.9218099643180786e-47,2.943863777733214e-47,2.9532977399433087e-49,2.9210059502443744e-49,8.69945358553663e-49,2.947709027879158e-49,2.9442092927179373e-49,2.9370691344707346e-47,2.9562707502033724e-49,2.947806755705865e-49]",1.0
1633,862728701880016896,colunadobroad,Santander fecha com Ser Educacional para consignado com garantia do FGTS -  https://t.co/sS5O6vioAE,0,"['santander', 'fecha', 'com', 'ser', 'educacional', 'para', 'consignado', 'com', 'garantia', 'do', 'fgts', '-', '', 'https://t.co/ss5o6vioae']","['santander', 'fecha', 'com', 'ser', 'educacional', 'para', 'consignado', 'com', 'garantia', 'fgts', '-', '', 'https://t.co/ss5o6vioae']","(65536,[5069,8717,9578,19204,20848,25385,27517,29126,45531,51387,52572,65114],[1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[5069,8717,9578,19204,20848,25385,27517,29126,45531,51387,52572,65114],[4.26549281841793,3.8092776345998174,0.0,0.0,3.1340907069268296,5.87493073085203,0.0,1.9204870095399322,1.314060803760519,4.83347685602387,1.4441139320087168,0.0])",0.0,"[-198.89378234924968,-195.7649859733597,-220.69388229898487,-301.5485049277737,-301.950009685248,-301.93884870851485,-301.9647548117239,-293.432868727487,-301.9398525842253,-301.9508218956651,-298.8011815918061,-301.94174242416904,-299.8846450008472,-293.43517419974194,-301.93884870851485,-301.9417093464384]","[0.04193493768695435,0.9580650622987595,1.4286073786953178e-11,1.0969742794016186e-46,7.342181974875549e-47,7.424586901389269e-47,7.234714828487257e-47,3.670899237944726e-43,7.417137278811918e-47,7.336220999302169e-47,1.711369586438922e-45,7.403133313309016e-47,5.791640945094495e-46,3.6624458298941514e-43,7.424586901389269e-47,7.403378196208563e-47]",1.0
1634,862744318792142849,valor_ri,"Lucro ajustado do BB sobe 95,6% no 1º trimestre, para R$ 2,515 bilhões. https://t.co/mm1hAw6M3E",1,"['lucro', 'ajustado', 'do', 'bb', 'sobe', '95,6%', 'no', '1º', 'trimestre,', 'para', 'r$', '2,515', 'bilhões.', 'https://t.co/mm1haw6m3e']","['lucro', 'ajustado', 'bb', 'sobe', '95,6%', '1º', 'trimestre,', 'para', 'r$', '2,515', 'bilhões.', 'https://t.co/mm1haw6m3e']","(65536,[110,1568,23273,29126,34250,37144,39450,39584,40365,43857,55125,64350],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[110,1568,23273,29126,34250,37144,39450,39584,40365,43857,55125,64350],[0.0,3.432583695482826,0.0,1.9204870095399322,5.469465622743866,2.4196661279195992,2.5486963876633304,4.622167762356662,3.2599709528158325,3.696398286527964,0.0,5.720780051024772])",1.0,"[-331.1960662053069,-228.03600450817646,-279.3500212259461,-373.5761271852227,-373.97666489071406,-373.9627785884537,-373.99501053267784,-373.9856760227355,-373.9640275939737,-373.97767542945286,-371.93325858230594,-373.96637890150794,-371.90957090180353,-373.9885444531023,-373.9627785884537,-373.96633774674376]","[1.5781724298708676e-45,1.0,5.183292235552745e-23,6.20480054916525e-64,4.1569663650626624e-64,4.2150939107734445e-64,4.0813994298476346e-64,4.119675660404793e-64,4.2098325216476695e-64,4.15276771132332e-64,3.2078687778114253e-63,4.199945538945223e-64,3.284762874464932e-63,4.1078755895707316e-64,4.2150939107734445e-64,4.2001183902702344e-64]",1.0
1635,862842038814994433,colunadobroad,"Itaú Unibanco confirma aquisição de fatia minoritária na XP Investimentos, conforme antecipou q @colunadobroad na terça!",1,"['itaú', 'unibanco', 'confirma', 'aquisição', 'de', 'fatia', 'minoritária', 'na', 'xp', 'investimentos,', 'conforme', 'antecipou', 'q', '@colunadobroad', 'na', 'terça!']","['itaú', 'unibanco', 'confirma', 'aquisição', 'de', 'fatia', 'minoritária', 'na', 'xp', 'investimentos,', 'conforme', 'antecipou', 'q', '@colunadobroad', 'na', 'terça!']","(65536,[378,7900,15274,22663,24745,27373,29731,36449,37955,48546,50518,54293,60875,64615,64728],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0])","(65536,[378,7900,15274,22663,24745,27373,29731,36449,37955,48546,50518,54293,60875,64615,64728],[5.58724865840025,0.0,0.0,4.83347685602387,5.87493073085203,5.181783550292085,3.7546671946519394,0.44193679431211436,2.93049175168559,5.720780051024772,0.0,0.0,4.8498863700408865,5.58724865840025,4.722251220913645])",1.0,"[-390.94030032370773,-393.47640704574513,-500.17160534196194,-555.4061157027704,-555.5243202720162,-555.7834458909008,-555.5517552281806,-555.8176878164238,-555.7853137138832,-555.6439801315221,-555.8264589999727,-555.7888299723635,-555.7910353022082,-555.6602341927297,-555.7834458909008,-555.7887684275479]","[0.9266345893791494,0.0733654106208506,3.3756350450390394e-48,3.469863788542587e-72,3.083023495682461e-72,2.379249617096172e-72,2.999590603200018e-72,2.299158589872543e-72,2.3748097477163875e-72,2.735326782388669e-72,2.2790804312039294e-72,2.366473966770742e-72,2.361260861526127e-72,2.6912259928390844e-72,2.379249617096172e-72,2.3666196154565497e-72]",0.0
1636,863007525402271746,colunadobroad,Agentes autônomos da XP tranquilizam clientes sobre entrada de Itaú -  https://t.co/0vrvIR5LqZ,0,"['agentes', 'autônomos', 'da', 'xp', 'tranquilizam', 'clientes', 'sobre', 'entrada', 'de', 'itaú', '-', '', 'https://t.co/0vrvir5lqz']","['agentes', 'autônomos', 'da', 'xp', 'tranquilizam', 'clientes', 'sobre', 'entrada', 'de', 'itaú', '-', '', 'https://t.co/0vrvir5lqz']","(65536,[12274,18079,18705,30535,36449,37955,43067,45531,46127,46197,46257,52572,64728],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[12274,18079,18705,30535,36449,37955,43067,45531,46127,46197,46257,52572,64728],[0.0,6.280395838960195,0.0,2.3388140312905046,0.44193679431211436,2.93049175168559,5.469465622743866,1.314060803760519,0.0,0.0,1.0492872221056082,1.4441139320087168,4.722251220913645])",0.0,"[-190.47593723175626,-215.06431423156866,-251.19173739770687,-294.8372399252697,-294.95894292525753,-295.2279277479657,-294.97335256913897,-294.05922946595564,-295.2289087833954,-295.0778853074098,-292.9613342032587,-295.2307556255114,-295.2319139294473,-294.33356719172684,-295.2279277479657,-295.2307233003686]","[0.9999999999790394,2.0960592267591355e-11,4.280189759179014e-27,4.7474687638665555e-46,4.203462473886403e-46,3.212096250342884e-46,4.1433263869079285e-46,1.0335887301682003e-45,3.2089466153219713e-46,3.732081802852661e-46,3.0985436575177234e-45,3.203025666776374e-46,3.1993177374089763e-46,7.856053002115694e-46,3.212096250342884e-46,3.2031292067118982e-46]",0.0
